20000000,100,500380,451,36,5.6
5000000,105,283234,NULL,NULL,5.8
65000000,94,114853,NULL,NULL,5.1
45000000,117,364144,309,23,6.4
30000000,111,231892,62,46,6.4
5000000,108,499836,1038,59,6.6
25000000,109,37234,78,6,6.2
14000000,99,303126,391,21,5.6
50000000,115,333455,178,30,4.4
37000000,115,1808281,NULL,NULL,6.4
70000000,116,277643,427,35,6.1
85000000,108,37204,41,5,5.5
1000000,99,2057221,NULL,NULL,6.2
25000000,97,144523,239,15,5.5
40000000,114,178312,133,9,5.8
90000000,93,657456,608,63,5.4
47000000,96,756090,1112,64,5.7
20000000,115,215177,218,21,5.7
48000000,112,35957,68,3,6
45000000,134,9360,63,1,6.2
12600000,84,3918570,3683,377,6
50000000,88,330171,204,33,5.5
51000000,90,51202,53,6,5.4
23000000,99,599470,1442,48,6.4
35000000,122,230581,326,20,5.8
25000000,127,440641,1045,27,7.3
43000000,104,819490,1128,65,6.4
50000000,116,726327,481,23,6.3
30000000,87,556514,877,55,4.8
80000000,177,21047,35,3,6.1
50000000,127,979295,1089,83,6
75000000,91,461394,387,47,6
60000000,96,163337,249,12,5.7
11000000,107,117738,131,6,6.7
45000000,141,346932,246,18,6.3
100000000,121,6866,NULL,NULL,5.5
43000000,97,8019,17,2,4.8
24000000,69,575431,NULL,NULL,5.6
10000000,126,490636,408,16,6.8
20000000,97,16170,76,5,5.3
53000000,93,1285890,1722,89,5.9
37665000,113,77299,58,8,5.2
250000,92,9927,72,1,6.6
8000000,93,297213,219,12,6
20000000,96,48268,263,2,5.8
25710,91,2547,7,0,6.4
16000000,90,70870,291,21,5.6
18000000,100,153443,92,16,6.3
24000000,115,4271,16,0,6.2
9000000,80,431329,NULL,NULL,5.6
50000000,86,2081286,NULL,NULL,6.1
10000000,97,10841,37,1,5.4
150000000,81,775645,NULL,NULL,5.6
85000000,97,491324,589,66,5.7
17500000,110,645378,627,41,5.7
30000000,108,17659,19,1,5.8
86000000,94,501233,605,56,6
14000000,74,66517,NULL,NULL,6.9
68000000,116,245108,229,12,5.9
8000000,84,18220,NULL,NULL,4.9
100000000,85,227789,NULL,NULL,6.9
35000000,97,27884,91,8,5.1
18000000,103,6010,47,1,5.9
3000000,87,338179,1062,92,5.7
15000000,130,171334,360,14,6.6
28000000,98,12058,44,3,4.8
6000000,89,1077338,2537,70,5.5
25000000,84,1809651,2033,144,7.5
12000000,111,93,0,0,6.2
56000000,95,1265156,NULL,NULL,5.8
20000000,106,52729,75,6,5.7
30000000,109,17527,23,5,7.2
28000000,103,2110823,2205,95,5.8
45000000,103,42537,31,1,6.6
18000000,94,1251675,2527,84,6
30000000,100,64418,96,14,6.2
810000,110,810004,482,120,4.8
53000000,124,218929,302,10,5
135000000,121,12179,41,7,4.9
10000000,87,65644,108,7,5.6
60000000,104,812352,1059,60,6.1
15000000,87,375499,637,34,5.4
35000000,88,815093,903,116,5.5
30000000,105,74839,137,6,6.2
40000000,117,403726,392,18,6.3
50000000,97,380462,569,23,5.6
19000000,90,187701,189,14,6
40000000,113,1893649,2185,169,5.5
50000000,98,154624,339,52,4.6
17000000,117,1636817,480,65,5.9
9000000,100,441,0,0,5.3
5000000,96,3351,10,0,6.5
20000000,83,418268,833,105,3.7
15000000,114,30735,35,2,6.9
1000000,90,9362,50,4,5.6
15000000,85,208458,108,10,5.1
37000000,98,101568,NULL,NULL,6.3
250000,68,304727,369,10,8
780000,90,913384,758,63,6.5
35000000,153,6820,7,0,7.3
4000000,78,512519,238,28,7.1
7000000,96,4332,22,0,4.8
6000000,120,475046,485,40,6.7
4500000,86,2931,7,0,5.1
16000000,91,31561,52,3,5.9
22000000,129,27413,44,2,6.8
7000000,99,116864,456,23,5.8
4000000,110,65004,157,4,6.6
7500000,95,66341,44,6,6.7
500000,86,28605,78,7,4.9
15000000,114,402060,478,21,6.3
25000000,94,58970,NULL,NULL,5.6
133000000,84,14188,87,2,5.8
200000000,124,534042,1696,90,6.6
20000000,128,687711,1486,151,7.2
155000000,113,3641062,8316,244,6.2
40000000,83,192322,293,24,7.2
42000000,91,81146,NULL,NULL,5.5
23000000,91,942674,1283,102,6.4
7000000,112,8063,38,1,7.2
19000000,85,234304,189,188,4.1
75000000,134,71304,NULL,NULL,5.8
19000000,125,16217,25,2,6.6
11000000,92,14021,24,3,6.5
85000000,104,662069,543,34,6.4
8000000,89,1667,5,0,5.5
645180,103,180761,NULL,NULL,7.6
10000000,108,550617,954,58,5.4
53000,62,324918,1001,90,5.3
13000000,98,99494,98,5,4.5
22997992,122,37771,14,2,6.3
12000000,94,38272,76,3,5.6
4,119,80830,125,13,6.2
1000000,91,479160,460,47,6.7
2000000,124,28463,18,2,7.2
9000000,91,24999,74,4,5.7
40000000,129,262116,275,15,6.2
15000000,98,429858,556,46,6
15000000,102,251020,357,27,5.6
21000000,120,547503,407,29,5.7
27000000,117,77160,290,3,6.1
27000000,111,32496,49,1,6.6
165000000,98,157170,125,12,7.6
165000000,93,194345,206,26,6
200000000,103,10206080,8070,1074,7.6
150000000,115,5558288,8951,387,6.6
150000000,103,8247388,9988,2722,4.6
80000000,112,199352,418,36,5.2
105000000,97,7811253,6054,1833,6.7
60000000,93,5278,10,1,5.8
80000000,104,30427,24,2,5.2
70000000,104,386465,417,16,6.4
80000000,99,17504,18,1,5.9
110000000,120,325699,358,34,5.7
7000000,86,126125,273,21,5.3
80000000,131,92223,159,7,5.9
24000000,87,617420,388,43,5.9
12000000,98,12856,12,0,6.2
11000000,116,179073,284,11,6.4
12000000,100,13377,16,2,6.9
5000000,94,146966,112,14,4.6
84000000,94,309957,415,166,3.6
6000000,99,330213,303,23,6.6
35000000,93,223726,79,8,4.5
5000000,112,180684,165,13,6.9
12000000,121,61657,NULL,NULL,6.9
1500000,97,489411,562,19,6.3
3000000,86,6546,31,1,5.7
11000000,101,117901,392,3,7.5
980000,135,116026,413,6,7.9
4000000,94,601906,264,19,6.1
42000000,108,60280,130,13,6.3
12000000,132,53921,69,6,6.2
35000000,100,406153,759,17,6.7
2800000,88,69880,132,5,5.4
5000000,100,136240,419,15,4.8
3000000,87,6933,8,2,4.2
8000000,91,834948,1137,69,6.6
3500000,93,172848,198,15,4.9
19000000,80,5542,51,5,6
25000000,106,78746,50,8,6
7000000,88,173990,159,30,3.8
10500000,98,52575,63,7,4.5
29000000,103,3462,5,0,5.9
50000000,115,842275,2443,83,7
40000000,87,5294264,11387,686,7.5
12500000,101,2255216,2337,145,6.5
28000000,108,4328241,4013,706,5.9
50000000,110,10399,29,3,5.5
15000000,118,19443,19,3,6.8
45000000,95,405529,198,13,5.2
50000000,109,217782,151,13,5
26000000,97,216546,174,16,6
114000,96,884660,1339,62,7.5
30000000,132,231447,332,12,6
40000000,96,1044446,1943,123,5.1
30000000,134,263011,195,15,6
5600000,138,84812,214,8,6.5
4500000,116,3877,52,2,6.8
13000000,96,56408,NULL,NULL,5.3
17000000,101,89060,160,10,5.5
15000000,122,109795,144,9,5.4
30000000,100,256713,228,29,4
5000000,90,5066,6,0,5.7
90000000,104,324786,231,33,5.2
24000000,102,44150,44,4,6.1
10000000,103,203356,160,20,6
12000000,110,89590,43,3,6.6
18000000,121,74336,NULL,NULL,6.8
45000000,82,3180,2,0,4.2
2800000,95,56760,17,7,5.1
12000000,117,26783,43,2,5.9
35000000,115,34393,63,3,5.5
11000000,120,762037,986,33,7.3
150000,8,27414,25,8,6.3
6788000,103,828221,1866,116,5.9
90000000,91,244009,193,91,4.8
70000000,86,74038,182,8,7.6
10000000,89,72320,97,4,6.6
50000000,137,312249,200,11,6.3
40000000,107,70463,NULL,NULL,4.9
23000000,115,84402,94,3,6
25,145,44835,NULL,NULL,7
70000000,105,1348,0,0,6.2
50000000,146,1071748,1251,41,7.3
17000000,88,186534,160,26,5.4
8000000,124,42288,85,4,6.9
3000000,94,350345,418,21,6.3
35000000,140,189179,222,10,6.1
10000000,101,161472,223,12,6.4
60000000,105,62022,94,7,5.4
14000000,120,198319,524,12,6.8
22000000,97,212952,NULL,NULL,5.8
20000000,85,81842,110,17,6.1
8000000,98,3804,11,0,6.4
20000000,107,1366197,1670,116,6.2
25000000,103,204730,200,10,6
34000000,139,19075,23,2,7
12000000,85,326943,434,30,7.2
15000000,89,102031,NULL,NULL,5
28000000,96,436710,725,41,6.5
13500000,104,118446,195,5,7.1
20000000,93,150836,216,13,6.2
22000000,131,13450,24,1,6.8
20000000,118,4870,7,1,6
63600000,102,289651,248,28,4.8
10000000,91,202494,297,22,6.2
11000000,98,584996,748,79,6.5
9000000,91,702717,1686,31,4.9
8000000,116,392404,NULL,NULL,6.9
94000000,116,183785,158,17,4.5
45000000,135,31468,15,4,5.9
60000000,128,390762,257,70,6
24000000,108,20387,16,4,5.9
85000000,100,515306,499,48,5.1
45000000,105,26308,20,2,6
37000000,96,417483,550,25,5.7
5000000,91,187591,NULL,NULL,5.7
10000000,98,1977483,2722,157,6.4
10000000,96,17700,28,2,6.6
5000000,139,147362,NULL,NULL,7
95000000,89,872298,NULL,NULL,7
60000,79,6008,17,3,4.3
6500000,131,293473,583,19,7
6500000,125,5597,NULL,NULL,7.3
30000000,89,489279,787,31,5.9
25100000,131,35455,59,2,6
150000000,89,590640,NULL,NULL,6.2
90000000,128,260897,324,20,7
50000000,115,119800,54,5,6.1
55000000,81,82858,65,8,6.7
50000000,135,399239,140,17,5.5
38000000,129,249607,288,10,6.3
18000000,81,346181,507,22,4.9
3000000,99,97331,NULL,NULL,7.1
38000000,140,67270,107,0,6.7
15000000,84,99611,205,11,5.7
38000000,79,347124,451,29,6.2
16000000,112,118004,176,6,6.2
100000000,91,156969,NULL,NULL,6.8
13000000,84,64175,96,16,5.2
25000000,115,209610,222,12,6.1
70000000,91,168697,89,142,4.3
75000000,90,687211,NULL,NULL,5.8
3800000,97,535703,345,63,6.5
31000000,118,232681,360,11,7
18000000,115,140182,NULL,NULL,6.7
25000000,110,29114,12,0,6.3
20000000,98,81983,106,2,5.4
15000000,120,1535980,2048,90,6.9
127500000,82,111564,115,9,6.3
16000000,94,761077,615,41,5.4
11000000,96,110381,90,6,6.8
5000000,113,3686,17,0,6
28000000,99,51605,NULL,NULL,4.6
3500000,86,28853,28,8,3.8
9000000,87,385021,277,43,6.3
50000000,109,15469,14,2,6.4
75000000,138,214443,NULL,NULL,6.8
25000000,108,1489046,1606,91,6.3
70000000,125,112095,153,7,5.9
100000000,113,795821,1430,36,6.9
21000000,102,22603,26,1,6.1
41000000,88,333420,244,17,5.3
12000000,102,251475,513,28,6.2
25000000,101,232554,229,8,5.8
17000000,97,2215422,2872,121,6.9
17000000,98,58540,88,2,6.8
55000000,94,45465,NULL,NULL,5.9
2000000,109,27333,41,2,7.5
3500000,91,1003600,1927,69,7
30000000,113,1353230,2068,69,7.4
65000000,103,116132,233,4,5.8
17000000,171,40904,52,1,7.1
11000000,95,34757,18,0,5
40000000,122,1177385,2718,76,7
9000000,96,9322,60,3,6.7
22000000,117,3307,5,0,6.6
20000000,91,14203,22,0,6.3
1800000,105,814822,1146,46,7
11000000,121,198297,342,19,7.3
37000000,110,1490192,1673,206,5.1
90000000,113,576161,762,72,5.5
23000000,90,339401,276,18,5.9
9000000,86,910709,413,30,6
2000000,109,334904,261,48,7.3
10000000,137,44015,74,5,6.2
15000000,126,6251,28,0,7
90000000,88,781863,1081,63,7.6
20000000,120,43079,56,7,6.6
2500000,98,278808,258,37,5
25000000,86,2480896,2750,161,6
20000000,105,56815,65,11,5.4
7500000,93,957825,1682,103,5.6
180000000,98,549668,754,61,7.8
3000000,139,323455,NULL,NULL,7.5
46000000,117,18110,NULL,NULL,6.2
33000000,96,45524,97,6,5
10000000,101,466827,301,20,6.7
2000000,112,127852,158,27,5.9
25000000,95,15393,38,2,5.6
13000000,99,207394,285,12,6.6
4000000,77,534325,340,28,7
26000000,89,933,1,0,5.6
22000000,104,863750,1245,311,3.4
42000000,117,19311,53,3,6.3
9000000,137,197140,101,10,7.4
10000000,82,6133,11,2,4.8
1500000,81,375442,422,27,6.9
60000000,92,136902,118,10,5.5
40000000,99,152843,162,17,4.8
80000000,90,129418,290,21,5.6
40000000,84,182854,168,23,4.7
32000000,97,5803,NULL,NULL,6.4
35000000,101,635903,737,30,6.1
25000000,84,232511,145,14,5.4
18000000,136,11118,38,4,5.6
17000000,115,14730,NULL,NULL,6
10000000,88,342344,213,739,4.6
23000000,134,30109,66,7,5.9
45000000,119,130430,227,13,6.4
145000000,137,196887,309,40,5.8
8000000,111,159206,NULL,NULL,7.3
20000000,100,5214,71,0,5.9
32000000,101,179079,72,5,6.7
3700000,135,301202,399,15,7.4
90000000,87,108999,134,9,5.1
40000000,101,661564,756,24,6.1
19000000,95,604205,651,47,5.3
12000000,121,40127,30,5,4.6
200000000,106,1295216,1837,96,6.1
6800000,107,421409,334,27,6.1
3800000,121,102223,348,1,7.8
25000000,94,109378,215,10,6.7
30000000,110,348679,650,35,6.7
1880006,106,174197,358,16,6.8
16000000,91,552146,1362,87,5.9
65000000,105,20877,NULL,NULL,4.8
6000000,124,41235,74,2,7.5
328000,71,15074,24,1,7.3
1500000,99,3265,20,2,7.2
49000000,87,130716,195,11,5.7
45000000,128,713444,596,69,4.9
9000000,119,98729,92,5,6.6
22000000,93,80529,NULL,NULL,4.8
35000000,90,151892,NULL,NULL,6.2
70000000,87,31259,32,4,4.9
4600000,97,255639,255,22,5.7
800000,93,6710,25,3,5.6
36000000,98,603445,824,85,6.9
35000000,123,218654,306,12,5.8
4800000,95,24619,49,3,6.4
6000000,132,28476,23,2,6.6
4500000,97,443767,884,27,7.4
3000000,87,205409,233,35,4.9
44000000,192,190440,372,15,7.1
25000000,100,7908,4,0,5.3
35000000,106,193223,91,10,5.5
120000000,95,9529,8,2,6.7
23000000,97,254430,699,35,6.3
37000000,118,66929,69,4,5.8
11000000,97,145727,171,30,6.7
13000000,114,51159,125,2,6.5
13500000,124,782860,1069,48,6.8
50000000,101,31533,34,3,5.3
22000000,90,71005,101,7,5.3
45000000,123,112577,80,6,5.4
6000000,75,18568,48,4,6.8
10000000,106,655,4,0,6.5
5000000,101,38689,NULL,NULL,5.4
500000,93,535251,991,38,6.3
2600000,88,397054,416,33,6.9
3500000,97,8582,4,2,6
8000000,100,99243,NULL,NULL,5.1
2033000,102,125202,178,13,7.6
15000000,95,10043,18,1,5.1
9000000,117,262978,390,35,6.5
1500000,119,56183,143,1,6.5
6000000,158,321468,313,22,7.3
28000000,102,128964,112,4,5
4000000,91,284755,817,24,7.3
22000000,100,444395,816,47,5.8
18000000,113,21180,14,2,6.4
44000000,219,195626,128,28,6.6
3000000,100,353435,621,20,7.3
12000000,119,419981,118,23,4.7
15000000,90,1792889,4368,142,7.5
4200000,98,1009489,NULL,NULL,6.1
12000000,82,383484,NULL,NULL,7
22000000,132,691418,1513,45,7.3
30000000,110,5097,10,0,6.5
17700000,91,809811,1044,99,5.5
25000000,80,377207,809,41,6.5
1680000,123,1388930,1665,50,7.5
1500000,100,1703822,1334,136,6.2
15000000,80,55770,72,10,6
13000000,88,2049016,2430,169,5.7
5000000,88,163523,368,21,5
60000000,87,42678,91,8,5
120000000,78,529786,345,59,5.4
14000000,119,15145,75,3,6.6
10000000,90,9830,30,1,6.4
31000000,117,11930,47,1,6.7
65000000,93,574292,586,53,6
18000000,95,551942,949,31,6.5
35000000,111,469487,840,28,6.9
40000000,98,652396,721,45,6
3500000,118,15379,41,4,6.6
40000000,95,569997,558,59,5.4
4000000,104,4877359,4724,481,6.8
60000000,110,273802,239,19,5.8
10000000,89,25497,27,5,6.1
24000000,134,197578,451,12,6.6
6500000,105,65700,NULL,NULL,6.8
2000000,100,2115939,3197,242,6.6
12000000,122,447122,219,19,6.4
2500000,82,282675,324,10,7.7
6500000,105,106322,132,9,6.8
6500000,144,149918,NULL,NULL,6.3
29000000,123,3734715,8240,247,7.7
15000000,139,338146,533,17,7.5
25000000,97,2151279,3299,489,4.8
7700000,155,197215,270,24,7.4
8000000,132,123141,NULL,NULL,6.9
7000000,164,261309,235,30,7
20000000,90,50172,213,4,5.4
25000000,102,37120,54,2,4.7
7000000,90,387622,254,318,2.8
20000000,97,59168,48,5,6.4
40000000,117,202928,NULL,NULL,5.4
4000000,100,127776,213,8,5.9
23000000,94,7660,20,0,6.8
2600000,93,18279,154,1,7.2
30,102,31484,NULL,NULL,5.4
45000000,103,11640,7,0,6
19000000,178,352173,321,25,6.6
72000000,152,478048,586,33,6.6
11700000,110,552907,733,45,6.5
35000000,107,70955,62,3,6.3
22000000,84,298167,351,40,4.5
48000000,132,336574,3226,52,6.5
22000000,127,13605,14,2,6.6
25000000,101,2916043,4363,270,6.2
11000000,125,69103,87,8,6.9
17000000,170,8994,13,1,7.4
10000000,128,33479,51,2,6.3
11000000,92,58287,18,3,4.7
7000000,123,5796,51,1,5.5
9000000,105,330141,260,41,4.2
60000000,115,147970,202,5,6.2
600000,99,510717,800,39,6.7
40000000,113,1881422,NULL,NULL,6
15000000,89,87546,98,4,5.1
19000000,91,4095,21,1,5.8
37931000,77,26046,34,4,6.6
8000000,91,279197,NULL,NULL,5.6
15000000,98,144067,102,29,7.1
40000000,89,84213,72,6,4.9
4500000,142,27485,20,3,7.2
25485000,144,11477,70,8,6.9
150000,101,2546,18,0,7.6
19250000,102,88755,22,5,6.3
65000000,124,424931,470,10,6.7
40000000,96,38657,NULL,NULL,6.2
18000000,103,17026,44,0,6.4
13000000,84,40037,83,6,5.8
13000000,90,50163,36,2,5.5
23000000,184,167377,172,6,6.5
12000000,172,520115,754,43,7.3
4000000,108,14462,23,0,7.5
12000000,167,7757,37,9,6.6
50000000,99,4693877,4601,637,5.8
8500000,104,115250,95,11,5.1
1200000,99,23,0,0,6.9
18000000,94,6643,NULL,NULL,3.5
2900000,74,38652,40,5,6.8
80000000,115,160600,199,10,5.8
3000000,110,39731,NULL,NULL,6.5
12000000,107,622246,258,57,4.8
20000000,97,201577,NULL,NULL,4.9
860000,97,9252,15,0,6.6
30,100,6303,24,1,4.6
3000000,89,5473,3,0,4.7
12000000,87,30416,55,2,4.9
60000000,105,202363,183,88,4.9
85000000,120,2953757,2567,162,6.5
3000000,117,10729,25,1,6.9
70000000,97,192237,186,11,5.5
60000000,140,263532,147,32,6.3
2500000,92,1842,16,0,6.5
9000000,88,968689,1633,99,6.6
25000000,97,14062,3,0,6.4
11000000,89,355829,570,41,5.1
17500000,116,10019,10,2,5.4
40000000,128,451132,626,42,6.8
12000000,120,307331,537,22,7
1000000,91,392491,392,18,6.4
2000000,82,164504,250,11,6.7
2800000,113,169918,473,6,7
38000000,118,2611,1,0,5.7
17000000,136,38941,81,7,6.9
7500000,109,20960,35,3,5.8
1500000,93,319798,843,29,5.6
31000000,101,36686,140,8,6.5
1200000,78,119481,124,5,6.7
55000000,123,197306,331,8,7.5
80000000,140,3657603,5405,235,6.5
80000000,138,97441,194,2,7.9
5000000,111,117817,481,23,6.4
2300000,121,827175,488,137,7.6
60000000,127,283425,175,20,6.9
10000000,103,114671,215,4,6.9
10000000,89,6338,10,0,6.9
11400000,115,123265,230,14,6.4
7000000,103,78736,199,11,5.8
4000000,184,62735,175,6,6.3
2500000,93,211069,213,26,5.8
17000000,104,1893961,1802,124,5.6
31000000,122,91486,114,9,6
55000000,97,131305,114,1,6
25000000,107,2123932,2497,99,5.9
5000000,88,33720,185,9,5.9
56000000,86,325155,398,23,6
45000000,96,293987,891,43,5.9
812000,64,9116,12,2,6.8
5000000,96,1290,5,1,5.3
35000000,131,674028,NULL,NULL,7.3
3500000,96,47451,37,1,5.6
1500000,97,250248,246,12,7.3
40000000,104,40832,81,10,5.3
68000000,124,150548,NULL,NULL,6.7
80000000,122,60733,78,7,5.7
75000000,116,68515,75,5,5
19000000,93,344739,407,21,5.5
10000000,96,88231,146,9,4.3
3705538,112,394471,414,24,6.9
4500000,94,282637,128,17,4.6
28000000,137,32118,43,0,7
22000000,97,1237278,1286,100,6.3
16000000,89,1196631,2487,146,5.5
40000000,117,317515,142,21,5.6
30000000,135,1283902,1324,85,6.4
17000000,90,4356,6,0,4.1
65000000,120,14409,34,2,6.5
3000000,93,207273,559,22,5.9
24500000,126,378311,450,26,7.2
25000000,93,173359,183,10,6
2000000,111,86457,332,13,7.1
1650000,118,51368,64,8,7.2
45000000,128,2376649,1954,127,6.7
13000000,94,41656,NULL,NULL,4.5
15000000,95,36774,20,1,6.7
50000000,101,222625,NULL,NULL,5.1
5000000,92,598078,NULL,NULL,5.9
22000000,83,21224,NULL,NULL,4.7
15000000,119,458475,501,52,6.9
75000000,89,70307,NULL,NULL,5.5
18000000,125,569794,1024,24,7.2
35000000,100,1445854,1546,117,5.8
26000000,85,3962603,6324,345,6.2
1103000,99,11106,NULL,NULL,7.2
12000000,132,133757,122,7,6.6
11000000,91,1215930,1929,291,4.5
4000000,93,18071,46,0,7.4
15000000,106,378004,436,27,5.7
300000,105,5193,9,1,7.5
1500000,85,2223,4,2,7
15000000,114,4341,6,0,5.9
13800000,89,316843,595,18,6.3
10000000,114,67537,88,17,6.4
26000000,127,37838,NULL,NULL,7.1
60000000,103,7119,10,0,5.4
35000000,113,160967,215,21,5.6
11000000,140,356714,549,31,7.1
30000000,108,1992695,2363,113,6.1
1000000,104,5139,27,1,7.1
4000000,124,186817,308,16,6.8
6000000,115,167740,246,15,6.8
15000000,102,191433,570,12,6.7
27000000,113,277798,165,9,6.6
80000000,85,1641425,NULL,NULL,7.1
9000000,93,282747,339,10,7.5
1500000,93,660664,591,80,5.5
417000,80,5726,42,1,7.4
40000000,110,1314800,2786,134,6.2
6500000,114,78909,NULL,NULL,6.7
12000000,120,14271,22,1,6.3
42000000,115,169932,NULL,NULL,6.1
2000000,89,4267,25,0,7
19000000,104,6502,32,2,7.5
4300000,98,2868,13,0,6.3
40000000,99,259326,199,26,5.4
28000000,123,392374,644,57,5.2
5000000,93,3569,1,1,5.3
1850000,105,12682,12,0,6.9
12000000,160,1792,3,0,7.2
9400000,163,358703,754,44,7
4638783,106,134030,124,2,7.2
6000000,110,83188,74,3,6.7
14000000,118,224555,208,43,4.5
8800000,90,111342,80,7,5.8
4000000,144,250148,377,22,7.2
10100000,93,148482,152,13,6.2
13000000,95,5566,20,0,6.4
38000000,95,6636,6,0,5.8
14000000,112,453476,872,53,6.4
600000,83,144775,258,21,6.4
5000000,90,279890,264,54,6.2
12000000,99,63600,64,2,6.5
50000000,130,1068802,944,45,7.3
80000000,113,598811,NULL,NULL,5.2
149000000,85,1874391,1566,228,6
8250000,171,25402,NULL,NULL,7
35000000,112,572197,1199,40,6.3
2000000,88,131146,96,10,6.6
52000000,108,29867,20,3,6.4
23000000,141,308687,296,22,5.5
24000000,91,884471,NULL,NULL,6.6
32000000,95,904096,NULL,NULL,5.1
35000000,105,82109,NULL,NULL,5.5
15000000,93,4103,6,0,7.3
18000000,108,80272,251,9,7.3
3000000,112,62309,NULL,NULL,7.2
30000000,98,226117,342,20,5.8
22000000,106,1363920,1737,108,5
6000,69,10326,39,1,7.2
80000000,110,10665,1,1,6
35000000,102,79694,96,11,4.1
13000000,112,287990,227,13,6.4
54000000,103,38,0,0,5.6
17000000,86,635261,1011,31,5.7
60000000,101,935988,NULL,NULL,4.7
15000000,93,1850026,1753,158,6
3000000,85,6225,30,3,7.6
100000000,78,756678,NULL,NULL,7.2
1500000,92,57092,58,4,6.6
3200000,123,249003,141,6,7.4
25000000,122,54638,19,6,6.1
30000000,87,13137,12,0,6
7000000,82,90240,221,2,7.5
6000000,208,58206,114,2,6.8
10000000,144,40895,82,6,6.8
200000,77,83274,247,5,7.1
140000000,108,744739,NULL,NULL,6.7
60000000,100,139882,NULL,NULL,5.8
25000000,100,62318,48,7,5.9
15000000,183,883184,702,104,7.8
28000000,139,510655,464,24,6.5
9000000,106,3385,25,0,6.9
2380000,101,432743,827,47,7.4
15000000,134,203759,NULL,NULL,5.3
37000000,81,42011,15,1,5.1
10000000,101,779828,523,49,5.6
60000000,131,5814,9,1,6.2
900000,92,163587,243,25,5.1
43000000,84,535633,345,31,5.3
700000,94,171530,305,17,6.9
52000000,104,1370423,1648,134,5.2
65000000,117,25548,34,1,6.5
31000000,98,2162,2,0,6
5000000,89,36043,37,8,7
9300000,90,17116,23,1,6.2
20000000,105,542789,992,33,6.4
30000000,87,5345494,NULL,NULL,6.6
1000000,88,196662,1366,83,7.3
4000000,101,56012,136,2,7.7
5000000,113,7528,8,0,6.7
35000000,107,319325,228,62,3.9
3500000,115,4048,18,0,7.2
40000000,128,51542,154,4,5.9
50000000,91,75946,83,5,4.1
58000000,127,744328,NULL,NULL,6.2
10000000,116,79127,168,5,6.5
40000000,108,120097,362,10,6.7
226188,82,84811,127,6,7.2
15000000,88,215496,430,21,5.5
13800000,119,280794,367,15,6.8
5000000,95,6567,64,0,6.8
15000000,101,784350,1870,51,6.5
15000000,83,118776,61,7,7
50000000,120,472561,474,21,6
9000000,111,156193,213,9,7
14000000,88,24380,NULL,NULL,6
15000000,162,200414,216,22,6.6
8000000,94,123099,56,6,6.5
5500000,105,20205,185,6,7.4
18000000,109,44621,40,2,6.7
9364800,185,41287,60,4,7
10800000,95,52109,NULL,NULL,6
35000000,85,29238,23,0,5
15000000,127,572223,800,34,6.7
25000000,89,2299985,2408,292,5.5
40000000,94,119063,237,24,5
30000000,111,16260,39,4,7.1
5000000,123,11386,95,1,6.4
3500000,113,308172,332,40,6.4
1500000,112,128230,305,8,7.1
20000000,140,4134,21,0,6.8
1300000,99,12218,63,1,7.2
25000000,116,15342,26,0,6.2
5000000,97,63765,173,2,6.7
13000000,107,805668,822,32,6.6
50000000,110,748233,508,27,5.8
25000000,130,823165,1171,47,7.4
85000000,93,524902,357,34,7.3
8000000,111,372273,738,22,7.1
80000000,145,106535,163,11,6.9
18000000,101,180381,286,11,6.6
40000000,135,1409,0,0,6.7
25000000,94,982716,1763,74,6.2
6000000,98,344524,393,25,6.6
35000000,101,604095,1038,86,5.5
8,98,148794,154,4,6.4
65000000,135,84272,92,12,6
2000000,101,1464184,2331,131,6.6
8000000,95,180973,251,13,5.7
18000000,95,951841,782,46,5.3
3000000,75,1765434,2352,126,7
11000000,95,139163,227,8,6.4
5000000,88,106611,NULL,NULL,4.4
115000000,134,702997,696,35,5.8
8000000,105,649126,769,44,7.4
50000000,113,449943,468,17,6
12000000,95,148419,295,14,7.8
32000000,107,431042,426,25,6.3
84000000,106,196321,153,16,4.7
2000000,90,569637,1037,27,7.1
70000000,128,59886,35,3,6.5
80000000,126,231994,178,8,6.3
20000000,108,44023,28,3,5.3
22000000,111,24656,81,3,5.3
50000000,107,32248,43,1,5.3
65000000,98,1047954,1603,73,6.5
62000000,125,261221,289,20,5.8
35000000,94,99542,192,19,5.4
20000000,96,240288,95,131,3.1
1000000,96,702923,469,49,6.9
12300000,69,556925,560,40,7
60000000,135,38836,28,2,6.1
11000000,100,29187,11,2,6.9
19000000,113,358820,403,12,6.7
37000000,109,1400680,1975,107,6.3
200000000,108,2596500,4511,211,6.4
14000000,100,145999,202,8,4.5
85000000,113,847053,2306,80,6.9
63000000,191,292519,337,20,6.5
15000000,131,143120,NULL,NULL,7.2
6000000,109,82081,130,5,7.3
62000000,87,15404,30,15,4.3
8500000,98,244284,127,53,5.8
9000000,89,131249,193,13,6.4
35000000,115,526951,616,27,6.4
8000000,95,237446,178,20,5.6
80000000,88,961608,746,43,5.3
80000000,117,404173,163,13,6.2
12000000,131,476103,452,45,5.3
25000000,87,151066,128,14,4.4
14000000,97,20414,20,3,4.5
85000000,88,515921,609,51,6.3
14000000,107,31888,84,4,6.4
2000000,92,1563672,273,125,6.8
4000000,79,4268,11,0,6.8
31000000,74,134328,208,12,6.5
15000000,108,24724,8,1,6.5
1000000,93,40017,91,5,5.8
